dataset,video_name,acc,IOU
fake_DF,050_059.csv,0.9735849056603774,0.9485294117647058
fake_DF,051_332.csv,1.0,1.0
fake_DF,058_039.csv,0.953662182361734,0.9114285714285715
fake_DF,060_088.csv,0.9834123222748815,0.9673659673659674
fake_DF,075_977.csv,0.9967373572593801,0.9934959349593496
fake_DF,086_090.csv,0.9721925133689839,0.9458896982310093
fake_DF,090_086.csv,1.0,1.0
fake_DF,101_096.csv,1.0,1.0
fake_DF,119_123.csv,0.9940239043824701,0.9881188118811881
fake_DF,123_119.csv,0.9844357976653697,0.9693486590038314
fake_DF,128_896.csv,0.9768707482993197,0.9547872340425532
fake_DF,146_256.csv,0.9990029910269193,0.99800796812749
fake_DF,171_173.csv,0.9926062846580407,0.9853211009174312
fake_DF,173_171.csv,1.0,1.0
fake_DF,178_598.csv,0.9731285988483686,0.9476635514018692
fake_DF,187_234.csv,0.9939148073022313,0.9879032258064516
fake_DF,189_200.csv,0.99609375,0.9922178988326849
fake_DF,206_221.csv,0.9607843137254902,0.9245283018867925
fake_DF,217_117.csv,0.8361823361823362,0.7184822521419829
fake_DF,221_206.csv,0.9693593314763231,0.9405405405405406
fake_DF,233_995.csv,0.7318518518518519,0.5771028037383178
fake_DF,234_187.csv,1.0,1.0
fake_DF,237_236.csv,0.9920739762219286,0.9842726081258192
fake_DF,238_282.csv,0.9710610932475884,0.94375
fake_DF,250_461.csv,0.9964539007092199,0.9929328621908127
fake_DF,257_420.csv,0.9593709043250328,0.9219143576826196
fake_DF,280_249.csv,0.9900990099009901,0.9803921568627451
fake_DF,282_238.csv,0.98989898989899,0.98
fake_DF,289_228.csv,0.9865996649916248,0.9735537190082645
fake_DF,298_279.csv,0.9367311072056239,0.8809917355371901
fake_DF,304_300.csv,0.9688524590163935,0.9395866454689984
fake_DF,321_288.csv,0.9947089947089947,0.9894736842105263
fake_DF,332_051.csv,0.9985611510791367,0.9971264367816092
fake_DF,338_336.csv,0.9988751406074241,0.9977528089887641
fake_DF,346_351.csv,0.9967479674796748,0.993517017828201
fake_DF,356_324.csv,0.9982078853046595,0.9964221824686941
fake_DF,367_371.csv,0.9568567026194145,0.9172821270310192
fake_DF,368_378.csv,0.9908015768725361,0.9817708333333334
fake_DF,376_381.csv,0.9922330097087378,0.9845857418111753
fake_DF,381_376.csv,0.9965397923875432,0.993103448275862
fake_DF,391_406.csv,0.9780621572212066,0.9570661896243292
fake_DF,398_457.csv,0.9965635738831615,0.9931506849315068
fake_DF,405_393.csv,0.9849340866290018,0.9703153988868275
fake_DF,407_374.csv,0.9920634920634921,0.984251968503937
fake_DF,420_257.csv,0.9955595026642984,0.9911582670203359
fake_DF,436_526.csv,0.9845559845559846,0.9695817490494296
fake_DF,450_533.csv,0.9922480620155039,0.9846153846153847
fake_DF,468_470.csv,1.0,1.0
fake_DF,478_506.csv,0.9946595460614153,0.9893758300132802
fake_DF,494_445.csv,0.983790523690773,0.9680981595092024
fake_DF,495_512.csv,0.9965095986038395,0.9930434782608696
fake_DF,497_403.csv,0.998389694041868,0.9967845659163987
fake_DF,503_756.csv,1.0,1.0
fake_DF,506_478.csv,0.9640718562874252,0.930635838150289
fake_DF,512_495.csv,0.9946666666666667,0.9893899204244032
fake_DF,515_519.csv,0.9986945169712794,0.9973924380704041
