dataset,video_name,acc,IOU
fake_DF,050_059.csv,0.9811320754716981,0.9629629629629629
fake_DF,051_332.csv,1.0,1.0
fake_DF,058_039.csv,0.9745889387144993,0.9504373177842566
fake_DF,060_088.csv,0.9976303317535545,0.9952718676122931
fake_DF,075_977.csv,0.9934747145187602,0.9870340356564019
fake_DF,086_090.csv,0.9679144385026738,0.9378238341968912
fake_DF,090_086.csv,0.9970887918486172,0.9941944847605225
fake_DF,101_096.csv,0.9965156794425087,0.9930555555555556
fake_DF,119_123.csv,0.9820717131474104,0.9647749510763209
fake_DF,123_119.csv,0.9961089494163424,0.9922480620155039
fake_DF,128_896.csv,0.9768707482993197,0.9547872340425532
fake_DF,146_256.csv,0.9980059820538385,0.9960199004975124
fake_DF,171_173.csv,1.0,1.0
fake_DF,173_171.csv,0.9944521497919556,0.9889655172413793
fake_DF,178_598.csv,0.980806142034549,0.9623352165725048
fake_DF,187_234.csv,0.9959432048681541,0.9919191919191919
fake_DF,189_200.csv,0.9921875,0.9844961240310077
fake_DF,206_221.csv,0.9859943977591037,0.9723756906077348
fake_DF,217_117.csv,0.7834757834757835,0.6440281030444965
fake_DF,221_206.csv,0.9818941504178273,0.9644322845417237
fake_DF,233_995.csv,0.6592592592592592,0.49171270718232046
fake_DF,234_187.csv,0.9962121212121212,0.9924528301886792
fake_DF,237_236.csv,0.9973579920739762,0.994729907773386
fake_DF,238_282.csv,0.9742765273311897,0.9498432601880877
fake_DF,250_461.csv,0.9964539007092199,0.9929328621908127
fake_DF,257_420.csv,0.9908256880733946,0.9818181818181818
fake_DF,280_249.csv,0.9933993399339934,0.9868852459016394
fake_DF,282_238.csv,1.0,1.0
fake_DF,289_228.csv,0.9882747068676717,0.9768211920529801
fake_DF,298_279.csv,0.9437609841827768,0.8935108153078203
fake_DF,304_300.csv,0.9754098360655737,0.952
fake_DF,321_288.csv,0.9929453262786596,0.9859894921190894
fake_DF,332_051.csv,0.9971223021582734,0.994261119081779
fake_DF,338_336.csv,0.9955005624296963,0.9910414333706606
fake_DF,346_351.csv,1.0,1.0
fake_DF,356_324.csv,0.992831541218638,0.9857651245551602
fake_DF,367_371.csv,0.9445300462249615,0.8948905109489051
fake_DF,368_378.csv,0.988173455978975,0.9766233766233766
fake_DF,376_381.csv,0.996116504854369,0.9922630560928434
fake_DF,381_376.csv,0.9965397923875432,0.993103448275862
fake_DF,391_406.csv,0.9872029250457038,0.9747292418772563
fake_DF,398_457.csv,0.993127147766323,0.9863481228668942
fake_DF,405_393.csv,0.992467043314501,0.9850467289719627
fake_DF,407_374.csv,0.996031746031746,0.9920948616600791
fake_DF,420_257.csv,0.9964476021314387,0.9929203539823008
fake_DF,436_526.csv,0.9922779922779923,0.9846743295019157
fake_DF,450_533.csv,0.9909560723514211,0.9820742637644047
fake_DF,468_470.csv,0.9932998324958124,0.9866888519134775
fake_DF,478_506.csv,0.9973297730307076,0.9946737683089214
fake_DF,494_445.csv,1.0,1.0
fake_DF,495_512.csv,0.9930191972076788,0.9861351819757366
fake_DF,497_403.csv,1.0,1.0
fake_DF,503_756.csv,0.9970326409495549,0.9940828402366864
fake_DF,506_478.csv,0.9805389221556886,0.9618208516886931
fake_DF,512_495.csv,0.9973333333333333,0.9946808510638298
fake_DF,515_519.csv,0.9973890339425587,0.9947916666666666
fake_DF,519_515.csv,0.9946737683089214,0.9894039735099338
fake_DF,525_509.csv,0.9903288201160542,0.9808429118773946
fake_DF,526_436.csv,0.9952267303102625,0.9904988123515439
fake_DF,533_450.csv,0.992831541218638,0.9857651245551602
fake_DF,535_587.csv,0.9970014992503748,0.9940209267563528
fake_DF,536_540.csv,0.988391376451078,0.9770491803278688
fake_DF,540_536.csv,0.9665621734587252,0.9352881698685541
fake_DF,587_535.csv,1.0,1.0
fake_DF,591_605.csv,0.9926062846580407,0.9853211009174312
fake_DF,605_591.csv,0.9969879518072289,0.993993993993994
fake_DF,616_614.csv,0.9849170437405732,0.9702823179791976
fake_DF,635_642.csv,0.9947643979057592,0.9895833333333334
fake_DF,639_841.csv,0.9939577039274925,0.987987987987988
fake_DF,642_635.csv,0.9965095986038395,0.9930434782608696
fake_DF,645_688.csv,0.9927797833935018,0.985663082437276
fake_DF,672_720.csv,0.9926062846580407,0.9853211009174312
fake_DF,699_734.csv,0.9637404580152672,0.9300184162062615
fake_DF,712_716.csv,0.9963636363636363,0.9927536231884058
fake_DF,715_721.csv,0.9976635514018691,0.9953379953379954
fake_DF,716_712.csv,0.9936305732484076,0.9873417721518988
fake_DF,720_672.csv,0.9929078014184397,0.9859154929577465
fake_DF,721_715.csv,0.9879518072289156,0.9761904761904762
fake_DF,724_725.csv,0.9883333333333333,0.9769357495881383
fake_DF,725_724.csv,0.994277539341917,0.9886201991465149
fake_DF,727_729.csv,0.9963898916967509,0.9928057553956835
fake_DF,729_727.csv,0.9937106918238994,0.9875
fake_DF,734_699.csv,0.9799635701275046,0.9607142857142857
fake_DF,742_775.csv,0.9967897271268058,0.9936
fake_DF,749_659.csv,0.987012987012987,0.9743589743589743
fake_DF,775_742.csv,1.0,1.0
fake_DF,782_787.csv,0.9964028776978417,0.992831541218638
fake_DF,808_829.csv,0.978021978021978,0.956989247311828
fake_DF,819_786.csv,0.9924487594390508,0.9850107066381156
fake_DF,841_639.csv,0.9922928709055877,0.9847036328871893
fake_DF,853_863.csv,0.9935064935064936,0.9870967741935484
fake_DF,856_881.csv,0.9981867633726201,0.9963800904977376
fake_DF,857_909.csv,0.996875,0.9937694704049844
fake_DF,866_878.csv,0.9862475442043221,0.9728682170542635
fake_DF,877_886.csv,1.0,1.0
fake_DF,879_963.csv,0.9976162097735399,0.995243757431629
fake_DF,912_927.csv,0.8887171561051005,0.799721835883171
fake_DF,923_023.csv,0.9966777408637874,0.9933774834437086
fake_DF,927_912.csv,0.9971305595408895,0.994277539341917
fake_DF,935_733.csv,0.9962962962962963,0.992619926199262
fake_FSh,050_059.csv,0.9811320754716981,0.9629629629629629
fake_FSh,051_332.csv,1.0,1.0
fake_FSh,058_039.csv,0.9745889387144993,0.9504373177842566
fake_FSh,060_088.csv,0.9976303317535545,0.9952718676122931
fake_FSh,075_977.csv,0.9934747145187602,0.9870340356564019
fake_FSh,086_090.csv,0.9679144385026738,0.9378238341968912
fake_FSh,090_086.csv,0.9970887918486172,0.9941944847605225
fake_FSh,101_096.csv,0.9965156794425087,0.9930555555555556
fake_FSh,119_123.csv,0.9820717131474104,0.9647749510763209
fake_FSh,123_119.csv,0.9961089494163424,0.9922480620155039
fake_FSh,128_896.csv,0.9591836734693877,0.9215686274509803
fake_FSh,146_256.csv,0.9980059820538385,0.9960199004975124
fake_FSh,171_173.csv,1.0,1.0
fake_FSh,173_171.csv,0.9944521497919556,0.9889655172413793
fake_FSh,178_598.csv,0.980806142034549,0.9623352165725048
fake_FSh,187_234.csv,0.9959432048681541,0.9919191919191919
fake_FSh,189_200.csv,0.9921875,0.9844961240310077
fake_FSh,206_221.csv,0.9859943977591037,0.9723756906077348
fake_FSh,217_117.csv,0.7834757834757835,0.6440281030444965
fake_FSh,221_206.csv,0.9818941504178273,0.9644322845417237
fake_FSh,233_995.csv,0.6370370370370371,0.4673913043478261
fake_FSh,234_187.csv,0.9962121212121212,0.9924528301886792
fake_FSh,237_236.csv,0.9973579920739762,0.994729907773386
fake_FSh,238_282.csv,0.9742765273311897,0.9498432601880877
fake_FSh,250_461.csv,0.9964539007092199,0.9929328621908127
fake_FSh,257_420.csv,0.9908256880733946,0.9818181818181818
fake_FSh,280_249.csv,0.9933993399339934,0.9868852459016394
fake_FSh,282_238.csv,1.0,1.0
fake_FSh,289_228.csv,0.9882747068676717,0.9768211920529801
fake_FSh,298_279.csv,0.9437609841827768,0.8935108153078203
fake_FSh,304_300.csv,0.9754098360655737,0.952
fake_FSh,321_288.csv,0.9929453262786596,0.9859894921190894
fake_FSh,332_051.csv,0.9971223021582734,0.994261119081779
fake_FSh,338_336.csv,0.9955005624296963,0.9910414333706606
fake_FSh,346_351.csv,1.0,1.0
fake_FSh,356_324.csv,0.992831541218638,0.9857651245551602
fake_FSh,367_371.csv,0.9445300462249615,0.8948905109489051
fake_FSh,368_378.csv,0.988173455978975,0.9766233766233766
fake_FSh,376_381.csv,0.996116504854369,0.9922630560928434
fake_FSh,381_376.csv,0.9965397923875432,0.993103448275862
fake_FSh,391_406.csv,0.9872029250457038,0.9747292418772563
fake_FSh,398_457.csv,0.993127147766323,0.9863481228668942
fake_FSh,405_393.csv,0.992467043314501,0.9850467289719627
fake_FSh,407_374.csv,0.996031746031746,0.9920948616600791
fake_FSh,420_257.csv,0.9964476021314387,0.9929203539823008
fake_FSh,436_526.csv,0.9922779922779923,0.9846743295019157
fake_FSh,450_533.csv,0.9909560723514211,0.9820742637644047
fake_FSh,468_470.csv,0.9932998324958124,0.9866888519134775
fake_FSh,478_506.csv,0.9973297730307076,0.9946737683089214
fake_FSh,494_445.csv,1.0,1.0
fake_FSh,495_512.csv,0.9930191972076788,0.9861351819757366
fake_FSh,497_403.csv,1.0,1.0
fake_FSh,503_756.csv,0.9970326409495549,0.9940828402366864
fake_FSh,506_478.csv,0.9805389221556886,0.9618208516886931
fake_FSh,512_495.csv,0.9973333333333333,0.9946808510638298
fake_FSh,515_519.csv,0.9973890339425587,0.9947916666666666
fake_FSh,519_515.csv,0.9946737683089214,0.9894039735099338
fake_FSh,525_509.csv,0.9903288201160542,0.9808429118773946
fake_FSh,526_436.csv,0.9952267303102625,0.9904988123515439
fake_FSh,533_450.csv,0.992831541218638,0.9857651245551602
fake_FSh,535_587.csv,0.9970014992503748,0.9940209267563528
fake_FSh,536_540.csv,0.988391376451078,0.9770491803278688
fake_FSh,540_536.csv,0.9665621734587252,0.9352881698685541
fake_FSh,587_535.csv,1.0,1.0
fake_FSh,591_605.csv,0.9926062846580407,0.9853211009174312
fake_FSh,605_591.csv,0.9969879518072289,0.993993993993994
fake_FSh,616_614.csv,0.9849170437405732,0.9702823179791976
fake_FSh,635_642.csv,0.9947643979057592,0.9895833333333334
fake_FSh,639_841.csv,0.9939577039274925,0.987987987987988
fake_FSh,642_635.csv,0.9965095986038395,0.9930434782608696
fake_FSh,645_688.csv,0.9927797833935018,0.985663082437276
fake_FSh,672_720.csv,0.9926062846580407,0.9853211009174312
