dataset,video_name,acc,IOU
fake_DF,050_059.csv,1.0,1.0
fake_DF,051_332.csv,0.9860529986052998,0.9724896836313618
fake_DF,058_039.csv,0.9880418535127056,0.9763663220088626
fake_DF,060_088.csv,0.9976303317535545,0.9952718676122931
fake_DF,075_977.csv,0.9934747145187602,0.9870340356564019
fake_DF,086_090.csv,0.9893048128342246,0.9788359788359788
fake_DF,090_086.csv,0.9883551673944687,0.9769784172661871
fake_DF,101_096.csv,0.9947735191637631,0.9896013864818024
fake_DF,119_123.csv,0.9721115537848606,0.9457364341085271
fake_DF,123_119.csv,0.9571984435797666,0.917910447761194
fake_DF,128_896.csv,0.9700680272108844,0.9418758256274768
fake_DF,146_256.csv,0.9780658025922233,0.9570731707317073
fake_DF,171_173.csv,0.9815157116451017,0.9637023593466425
fake_DF,173_171.csv,0.9805825242718447,0.9619047619047619
fake_DF,178_598.csv,0.9520153550863724,0.9084249084249084
fake_DF,187_234.csv,0.9959432048681541,0.9919191919191919
fake_DF,189_200.csv,0.97265625,0.9467680608365019
fake_DF,206_221.csv,0.9719887955182073,0.9455040871934605
fake_DF,217_117.csv,0.8262108262108262,0.7038834951456311
fake_DF,221_206.csv,0.9721448467966574,0.94579945799458
fake_DF,233_995.csv,0.562962962962963,0.3917525773195876
fake_DF,234_187.csv,0.9962121212121212,0.9924528301886792
fake_DF,237_236.csv,0.9841479524438573,0.9687906371911573
fake_DF,238_282.csv,0.9903536977491961,0.9808917197452229
fake_DF,250_461.csv,0.9858156028368794,0.972027972027972
fake_DF,257_420.csv,0.9842726081258192,0.9690322580645161
fake_DF,280_249.csv,0.976897689768977,0.9548387096774194
fake_DF,282_238.csv,1.0,1.0
fake_DF,289_228.csv,0.9798994974874372,0.9605911330049262
fake_DF,298_279.csv,0.9789103690685413,0.9586919104991394
fake_DF,304_300.csv,0.9672131147540983,0.9365079365079365
fake_DF,321_288.csv,0.9894179894179894,0.9790575916230366
fake_DF,332_051.csv,0.9884892086330935,0.9772403982930299
fake_DF,338_336.csv,0.9730033745781778,0.9474260679079957
fake_DF,346_351.csv,0.983739837398374,0.968
fake_DF,356_324.csv,0.989247311827957,0.9787234042553191
fake_DF,367_371.csv,0.9969183359013868,0.9938556067588326
fake_DF,368_378.csv,0.9789750328515112,0.9588159588159588
fake_DF,376_381.csv,0.9650485436893204,0.9324577861163227
fake_DF,381_376.csv,0.9965397923875432,0.993103448275862
fake_DF,391_406.csv,0.9670932358318098,0.9362831858407079
fake_DF,398_457.csv,0.9725085910652921,0.9464882943143813
fake_DF,405_393.csv,0.9548022598870056,0.9135135135135135
fake_DF,407_374.csv,0.9841269841269841,0.96875
fake_DF,420_257.csv,0.9857904085257548,0.9719789842381786
fake_DF,436_526.csv,0.972972972972973,0.9473684210526315
fake_DF,450_533.csv,0.9844961240310077,0.9694656488549618
fake_DF,468_470.csv,0.9899497487437185,0.9800995024875622
fake_DF,478_506.csv,0.9759679572763685,0.9530638852672751
fake_DF,494_445.csv,0.9750623441396509,0.9513381995133819
fake_DF,495_512.csv,0.9895287958115183,0.9792746113989638
fake_DF,497_403.csv,0.9677938808373591,0.9375975039001561
fake_DF,503_756.csv,0.973293768545994,0.9479768786127167
fake_DF,506_478.csv,0.9700598802395209,0.9418604651162791
fake_DF,512_495.csv,0.9706666666666667,0.9430051813471503
fake_DF,515_519.csv,0.9765013054830287,0.9540816326530612
fake_DF,519_515.csv,0.9920106524633822,0.9841479524438573
fake_DF,525_509.csv,0.9922630560928434,0.9846449136276392
fake_DF,526_436.csv,0.9952267303102625,0.9904988123515439
fake_DF,533_450.csv,0.9713261648745519,0.9442508710801394
