dataset,video_name,acc,IOU
fake_DF,050_059.csv,0.9811320754716981,0.9629629629629629
fake_DF,051_332.csv,0.9916317991631799,0.983402489626556
fake_DF,058_039.csv,0.9730941704035875,0.9475982532751092
fake_DF,060_088.csv,0.990521327014218,0.9812206572769953
fake_DF,075_977.csv,1.0,1.0
fake_DF,086_090.csv,0.9711229946524064,0.9438669438669439
fake_DF,090_086.csv,0.9941775836972343,0.9884225759768451
fake_DF,101_096.csv,0.9965156794425087,0.9930555555555556
fake_DF,119_123.csv,0.9960159362549801,0.9920634920634921
fake_DF,123_119.csv,0.9708171206225681,0.943289224952741
fake_DF,128_896.csv,0.9850340136054422,0.9705093833780161
fake_DF,146_256.csv,0.996011964107677,0.9920556107249255
fake_DF,171_173.csv,0.9852125693160814,0.970856102003643
fake_DF,173_171.csv,0.9944521497919556,0.9889655172413793
fake_DF,178_598.csv,0.9884836852207294,0.9772296015180265
fake_DF,187_234.csv,0.9979716024340771,0.9959514170040485
fake_DF,189_200.csv,1.0,1.0
fake_DF,206_221.csv,0.9761904761904762,0.9534883720930233
fake_DF,217_117.csv,0.8831908831908832,0.7908163265306123
fake_DF,221_206.csv,0.9735376044568245,0.9484396200814111
fake_DF,233_995.csv,0.7481481481481481,0.5976331360946746
fake_DF,234_187.csv,0.9886363636363636,0.9775280898876404
fake_DF,237_236.csv,0.9920739762219286,0.9842726081258192
fake_DF,238_282.csv,0.9742765273311897,0.9498432601880877
fake_DF,250_461.csv,0.9893617021276596,0.9789473684210527
fake_DF,257_420.csv,0.9908256880733946,0.9818181818181818
fake_DF,280_249.csv,0.9933993399339934,0.9868852459016394
fake_DF,282_238.csv,0.9932659932659933,0.9866220735785953
fake_DF,289_228.csv,0.981574539363484,0.9638157894736842
fake_DF,298_279.csv,0.961335676625659,0.9255499153976311
fake_DF,304_300.csv,0.9622950819672131,0.9273301737756714
fake_DF,321_288.csv,0.9894179894179894,0.9790575916230366
fake_DF,332_051.csv,0.9942446043165467,0.9885550786838341
fake_DF,338_336.csv,0.9955005624296963,0.9910414333706606
fake_DF,346_351.csv,0.9902439024390244,0.9806763285024155
fake_DF,356_324.csv,0.989247311827957,0.9787234042553191
fake_DF,367_371.csv,0.9645608628659477,0.9315476190476191
fake_DF,368_378.csv,0.985545335085414,0.9715025906735751
fake_DF,376_381.csv,0.974757281553398,0.9507575757575758
fake_DF,381_376.csv,0.9965397923875432,0.993103448275862
fake_DF,391_406.csv,0.9872029250457038,0.9747292418772563
fake_DF,398_457.csv,0.9862542955326461,0.9728813559322034
fake_DF,405_393.csv,0.9962335216572504,0.9924953095684803
fake_DF,407_374.csv,0.9841269841269841,0.96875
fake_DF,420_257.csv,0.9928952042628775,0.9858906525573192
fake_DF,436_526.csv,0.9922779922779923,0.9846743295019157
fake_DF,450_533.csv,0.9909560723514211,0.9820742637644047
fake_DF,468_470.csv,0.9865996649916248,0.9735537190082645
fake_DF,478_506.csv,0.9919893190921228,0.9841059602649007
fake_DF,494_445.csv,0.9900249376558603,0.980246913580247
fake_DF,495_512.csv,0.9895287958115183,0.9792746113989638
fake_DF,497_403.csv,1.0,1.0
fake_DF,503_756.csv,0.9940652818991098,0.9882005899705014
fake_DF,506_478.csv,0.9745508982035929,0.9503649635036496
fake_DF,512_495.csv,0.9946666666666667,0.9893899204244032
fake_DF,515_519.csv,0.9973890339425587,0.9947916666666666
fake_DF,519_515.csv,0.9920106524633822,0.9841479524438573
fake_DF,525_509.csv,0.9787234042553191,0.9583333333333334
fake_DF,526_436.csv,0.9976133651551312,0.9952380952380953
fake_DF,533_450.csv,0.9802867383512545,0.961335676625659
fake_DF,535_587.csv,0.9910044977511244,0.9821693907875185
fake_DF,536_540.csv,0.9817578772802653,0.9641693811074918
fake_DF,540_536.csv,0.9623824451410659,0.9274924471299094
fake_DF,587_535.csv,0.9856230031948882,0.9716535433070866
fake_DF,591_605.csv,0.988909426987061,0.9780621572212066
fake_DF,605_591.csv,0.9939759036144579,0.9880239520958084
fake_DF,616_614.csv,0.9894419306184012,0.9791044776119403
fake_DF,635_642.csv,0.9947643979057592,0.9895833333333334
fake_DF,639_841.csv,0.9939577039274925,0.987987987987988
fake_DF,642_635.csv,0.9930191972076788,0.9861351819757366
fake_DF,645_688.csv,0.9855595667870036,0.9715302491103203
fake_DF,672_720.csv,0.9852125693160814,0.970856102003643
fake_DF,699_734.csv,0.9618320610687023,0.9264705882352942
fake_DF,712_716.csv,0.9890909090909091,0.9784172661870504
fake_DF,715_721.csv,0.9929906542056075,0.9860788863109049
fake_DF,716_712.csv,0.9904458598726115,0.9810725552050473
fake_DF,720_672.csv,0.9893617021276596,0.9789473684210527
fake_DF,721_715.csv,0.9776247848537005,0.9562289562289562
fake_DF,724_725.csv,0.985,0.9704433497536946
fake_DF,725_724.csv,0.9914163090128756,0.9829787234042553
fake_DF,727_729.csv,0.9963898916967509,0.9928057553956835
fake_DF,729_727.csv,0.9937106918238994,0.9875
fake_DF,734_699.csv,0.9899817850637522,0.9801623083859333
fake_DF,742_775.csv,0.9935794542536116,0.9872408293460925
fake_DF,749_659.csv,0.9942279942279942,0.9885222381635581
fake_DF,775_742.csv,0.9928443649373881,0.9857904085257548
fake_DF,782_787.csv,0.9964028776978417,0.992831541218638
fake_DF,808_829.csv,0.9748822605965463,0.9509954058192955
fake_DF,819_786.csv,0.9902912621359223,0.9807692307692307
fake_DF,841_639.csv,0.9884393063583815,0.9771428571428571
fake_DF,853_863.csv,0.987012987012987,0.9743589743589743
fake_DF,856_881.csv,0.9927470534904805,0.9855985598559855
fake_DF,857_909.csv,0.990625,0.9814241486068112
fake_DF,866_878.csv,0.9744597249508841,0.9501915708812261
fake_DF,877_886.csv,0.9859649122807017,0.972318339100346
fake_DF,879_963.csv,0.9904648390941597,0.9811097992916175
fake_DF,912_927.csv,0.8624420401854714,0.7581521739130435
fake_DF,923_023.csv,0.9933554817275747,0.9867986798679867
fake_DF,927_912.csv,0.9885222381635581,0.9773049645390071
fake_DF,935_733.csv,0.9925925925925926,0.9852941176470589
fake_FSh,050_059.csv,0.9811320754716981,0.9629629629629629
fake_FSh,051_332.csv,0.9916317991631799,0.983402489626556
fake_FSh,058_039.csv,0.9730941704035875,0.9475982532751092
fake_FSh,060_088.csv,0.990521327014218,0.9812206572769953
fake_FSh,075_977.csv,1.0,1.0
fake_FSh,086_090.csv,0.9711229946524064,0.9438669438669439
fake_FSh,090_086.csv,0.9941775836972343,0.9884225759768451
fake_FSh,101_096.csv,0.9965156794425087,0.9930555555555556
fake_FSh,119_123.csv,0.9960159362549801,0.9920634920634921
fake_FSh,123_119.csv,0.9844357976653697,0.9693486590038314
fake_FSh,128_896.csv,0.9401360544217687,0.8870346598202824
fake_FSh,146_256.csv,0.996011964107677,0.9920556107249255
fake_FSh,171_173.csv,0.9852125693160814,0.970856102003643
fake_FSh,173_171.csv,0.9944521497919556,0.9889655172413793
fake_FSh,178_598.csv,0.9884836852207294,0.9772296015180265
fake_FSh,187_234.csv,0.9979716024340771,0.9959514170040485
fake_FSh,189_200.csv,1.0,1.0
fake_FSh,206_221.csv,0.9761904761904762,0.9534883720930233
fake_FSh,217_117.csv,0.8831908831908832,0.7908163265306123
fake_FSh,221_206.csv,0.9735376044568245,0.9484396200814111
fake_FSh,233_995.csv,0.7037037037037037,0.5428571428571428
fake_FSh,234_187.csv,0.9886363636363636,0.9775280898876404
fake_FSh,237_236.csv,0.9920739762219286,0.9842726081258192
fake_FSh,238_282.csv,0.9742765273311897,0.9498432601880877
fake_FSh,250_461.csv,0.9893617021276596,0.9789473684210527
fake_FSh,257_420.csv,0.9908256880733946,0.9818181818181818
fake_FSh,280_249.csv,0.9933993399339934,0.9868852459016394
fake_FSh,282_238.csv,0.9932659932659933,0.9866220735785953
fake_FSh,289_228.csv,0.981574539363484,0.9638157894736842
fake_FSh,298_279.csv,0.961335676625659,0.9255499153976311
fake_FSh,304_300.csv,0.9622950819672131,0.9273301737756714
fake_FSh,321_288.csv,0.9894179894179894,0.9790575916230366
fake_FSh,332_051.csv,0.9942446043165467,0.9885550786838341
fake_FSh,338_336.csv,0.9955005624296963,0.9910414333706606
fake_FSh,346_351.csv,0.9902439024390244,0.9806763285024155
fake_FSh,356_324.csv,0.9623655913978495,0.927461139896373
fake_FSh,367_371.csv,0.9645608628659477,0.9315476190476191
fake_FSh,368_378.csv,0.985545335085414,0.9715025906735751
fake_FSh,376_381.csv,0.9844660194174757,0.9694072657743786
fake_FSh,381_376.csv,0.9965397923875432,0.993103448275862
fake_FSh,391_406.csv,0.9872029250457038,0.9747292418772563
fake_FSh,398_457.csv,0.9862542955326461,0.9728813559322034
fake_FSh,405_393.csv,0.9962335216572504,0.9924953095684803
fake_FSh,407_374.csv,0.9841269841269841,0.96875
fake_FSh,420_257.csv,0.9928952042628775,0.9858906525573192
fake_FSh,436_526.csv,0.9922779922779923,0.9846743295019157
fake_FSh,450_533.csv,0.9909560723514211,0.9820742637644047
fake_FSh,468_470.csv,0.9865996649916248,0.9735537190082645
fake_FSh,478_506.csv,0.9919893190921228,0.9841059602649007
fake_FSh,494_445.csv,0.9900249376558603,0.980246913580247
fake_FSh,495_512.csv,0.9895287958115183,0.9792746113989638
fake_FSh,497_403.csv,1.0,1.0
fake_FSh,503_756.csv,0.9940652818991098,0.9882005899705014
fake_FSh,506_478.csv,0.9745508982035929,0.9503649635036496
fake_FSh,512_495.csv,0.9946666666666667,0.9893899204244032
fake_FSh,515_519.csv,0.9973890339425587,0.9947916666666666
fake_FSh,519_515.csv,0.9920106524633822,0.9841479524438573
fake_FSh,525_509.csv,0.9787234042553191,0.9583333333333334
fake_FSh,526_436.csv,0.9976133651551312,0.9952380952380953
fake_FSh,533_450.csv,0.9802867383512545,0.961335676625659
fake_FSh,535_587.csv,0.9835082458770614,0.967551622418879
fake_FSh,536_540.csv,0.9817578772802653,0.9641693811074918
