dataset,video_name,acc,IOU
fake_DF,050_059.csv,0.9811320754716981,0.9629629629629629
fake_DF,051_332.csv,0.9525801952580195,0.9094540612516645
fake_DF,058_039.csv,0.9461883408071748,0.8978723404255319
fake_DF,060_088.csv,0.9644549763033176,0.931350114416476
fake_DF,075_977.csv,0.9429037520391517,0.8919753086419753
fake_DF,086_090.csv,0.9754010695187165,0.9519832985386222
fake_DF,090_086.csv,0.9694323144104804,0.940677966101695
fake_DF,101_096.csv,0.990418118466899,0.9810181190681622
fake_DF,119_123.csv,0.9442231075697212,0.8943396226415095
fake_DF,123_119.csv,0.9649805447470817,0.9323308270676691
fake_DF,128_896.csv,0.9537414965986395,0.9115734720416124
fake_DF,146_256.csv,0.9860418743768694,0.9724680432645034
fake_DF,171_173.csv,0.9260628465804066,0.8623063683304647
fake_DF,173_171.csv,0.9736477115117892,0.9486486486486486
fake_DF,178_598.csv,0.9865642994241842,0.9734848484848485
fake_DF,187_234.csv,0.9827586206896551,0.9661016949152542
fake_DF,189_200.csv,0.951171875,0.9068901303538175
fake_DF,206_221.csv,0.9565826330532213,0.9167785234899329
fake_DF,217_117.csv,0.8903133903133903,0.8023106546854942
fake_DF,221_206.csv,0.9637883008356546,0.9301075268817204
fake_DF,233_995.csv,0.6962962962962963,0.5340909090909091
fake_DF,234_187.csv,0.9412878787878788,0.889087656529517
fake_DF,237_236.csv,0.9445178335535006,0.8948685857321652
fake_DF,238_282.csv,0.9742765273311897,0.9498432601880877
fake_DF,250_461.csv,0.9574468085106383,0.9183673469387755
fake_DF,257_420.csv,0.9515072083879423,0.9075
fake_DF,280_249.csv,0.9504950495049505,0.9056603773584906
fake_DF,282_238.csv,0.9595959595959596,0.9223300970873787
fake_DF,289_228.csv,0.9229480737018425,0.8569206842923794
fake_DF,298_279.csv,0.9244288224956063,0.8594771241830066
fake_DF,304_300.csv,0.9426229508196722,0.8914728682170543
fake_DF,321_288.csv,0.9717813051146384,0.9451114922813036
fake_DF,332_051.csv,0.9683453237410072,0.9386331938633193
fake_DF,338_336.csv,0.9707536557930259,0.9431693989071038
fake_DF,346_351.csv,0.9414634146341463,0.8894009216589862
fake_DF,356_324.csv,0.931899641577061,0.87248322147651
fake_DF,367_371.csv,0.9275808936825886,0.8649425287356322
fake_DF,368_378.csv,0.9500657030223391,0.904881101376721
fake_DF,376_381.csv,0.9844660194174757,0.9694072657743786
fake_DF,381_376.csv,0.9619377162629758,0.9266666666666666
